word1,word2,MEN,cos
birds,feathers,45.0,0.5009470582008362
skate,skating,45.0,0.7881096005439758
chapel,church,45.0,0.6279563307762146
branch,twigs,45.0,0.13677608966827393
concert,musicians,45.0,0.5053086876869202
clothes,dress,45.0,0.5877774953842163
automobile,vehicle,45.0,0.5299853086471558
splash,swimming,45.0,0.24650077521800995
bed,furniture,45.0,0.28118017315864563
aircraft,flight,45.0,0.561038613319397
reptiles,snake,45.0,0.5726919174194336
motorcycle,scooter,45.0,0.723797082901001
coffee,tea,45.0,0.5635292530059814
feathers,goose,45.0,0.3918933570384979
pool,swimming,45.0,0.4745449125766754
eyes,face,45.0,0.3469749391078949
dirt,dirty,45.0,0.4109131991863251
railway,train,45.0,0.6071821451187134
fruit,strawberry,45.0,0.6118377447128296
flight,plane,45.0,0.6747331619262695
smoke,smoking,45.0,0.5836177468299866
ivy,plant,45.0,0.08876008540391922
river,stream,45.0,0.4049793481826782
lake,water,45.0,0.5903411507606506
kittens,kitty,45.0,0.34245026111602783
snow,snowman,45.0,0.3553074598312378
dog,terrier,45.0,0.6599655747413635
daffodils,flowers,45.0,0.669729471206665
pond,water,45.0,0.4630618989467621
show,television,44.0,0.3157657980918884
handwriting,written,44.0,0.361005961894989
flood,water,44.0,0.3526816666126251
jazz,musicians,44.0,0.6050143837928772
eagle,feathers,44.0,0.35110706090927124
grapes,vine,44.0,0.6266642212867737
birds,hawk,44.0,0.3277336061000824
clothes,outfit,44.0,0.3632950782775879
exhibition,museum,44.0,0.5020048022270203
hand,palm,44.0,0.4406498968601227
grave,graveyard,44.0,0.48712384700775146
berry,strawberry,44.0,0.7010523676872253
forest,oak,44.0,0.30269449949264526
crochet,knitting,44.0,0.7412047386169434
birds,eagle,44.0,0.4177234470844269
canine,puppy,44.0,0.5503098964691162
bar,cocktail,44.0,0.3397042453289032
bar,pub,44.0,0.6000003814697266
sunlight,sunshine,44.0,0.5792499780654907
apple,fruit,44.0,0.6410146951675415
sun,sunrise,44.0,0.4966151714324951
gymnastics,sports,44.0,0.4276028573513031
sailing,ship,44.0,0.5048198103904724
beach,sea,44.0,0.40316450595855713
game,hockey,44.0,0.341388076543808
bed,pillow,44.0,0.5638939142227173
daffodils,tulip,44.0,0.5341861248016357
flowers,plant,44.0,0.22067861258983612
fire,smoke,44.0,0.4645789563655853
canine,dog,44.0,0.6918289661407471
bracelet,jewelry,44.0,0.4792083501815796
feline,kitty,44.0,0.43046870827674866
architecture,building,44.0,0.3243462145328522
shop,shopping,44.0,0.4685267210006714
highway,traffic,44.0,0.4436226785182953
lizard,reptiles,44.0,0.6228569149971008
music,piano,44.0,0.5374206900596619
strawberry,sweet,44.0,0.3603169918060303
snow,winter,44.0,0.4899388253688812
autumn,spring,44.0,0.6658838987350464
bacon,meat,44.0,0.5192577838897705
raspberry,strawberry,44.0,0.6242517232894897
chipmunk,squirrel,44.0,0.618910551071167
coast,harbor,44.0,0.3625544011592865
dress,skirt,44.0,0.6281508803367615
sun,sunny,44.0,0.5643970370292664
lily,tulip,44.0,0.5152001976966858
grave,gravestone,44.0,0.449763685464859
bright,sunny,44.0,0.4536859095096588
dandelion,plant,44.0,0.30947738885879517
light,sunlight,44.0,0.47127485275268555
hill,mountain,43.0,0.6287425756454468
burger,food,43.0,0.3847881555557251
sea,shore,43.0,0.3710760772228241
feathers,peacock,43.0,0.44806239008903503
children,mother,43.0,0.5628750324249268
night,sunset,43.0,0.2358802855014801
orange,peel,43.0,0.2592291831970215
subway,train,43.0,0.5229379534721375
camera,lens,43.0,0.5480796694755554
daisy,petals,43.0,0.48350778222084045
aircraft,wing,43.0,0.2387770116329193
bloom,flowers,43.0,0.5316851735115051
clothes,jacket,43.0,0.48631978034973145
dinner,restaurant,43.0,0.44607868790626526
swim,swimming,43.0,0.8685396313667297
cemetery,gravestone,43.0,0.5653612613677979
cigarette,smoke,43.0,0.4336149990558624
shirt,skirt,43.0,0.3179529905319214
baby,pregnant,43.0,0.5659061670303345
cherry,fruit,43.0,0.4696560204029083
beef,meat,43.0,0.7286376953125
blossom,daffodils,43.0,0.34085163474082947
bloom,blossom,43.0,0.6805452108383179
maple,oak,43.0,0.5628653764724731
frost,winter,43.0,0.45536237955093384
dog,poodle,43.0,0.6549599170684814
lantern,light,43.0,0.3294301927089691
coast,sea,43.0,0.472008615732193
tunnel,underground,43.0,0.45374611020088196
dog,pets,43.0,0.6538857221603394
hair,haircut,43.0,0.5894113183021545
day,sunset,43.0,0.2511266767978668
bikini,swimsuit,43.0,0.7304609417915344
rail,railway,43.0,0.7651476263999939
art,museum,43.0,0.4952041804790497
painting,portrait,43.0,0.6042192578315735
dress,wedding,43.0,0.3703743517398834
poodle,puppy,43.0,0.6544005274772644
port,ship,43.0,0.5493229627609253
bloom,tulip,43.0,0.4818629026412964
cold,winter,43.0,0.5051723718643188
bakery,cake,43.0,0.33727148175239563
building,roof,43.0,0.44014325737953186
iron,steel,43.0,0.44558054208755493
birds,stork,43.0,0.4048581123352051
lily,plant,43.0,0.2123393416404724
eat,food,43.0,0.5037572383880615
bathroom,kitchen,43.0,0.6556939482688904
jazz,music,43.0,0.683463990688324
fabric,wool,43.0,0.5092589259147644
aquarium,tank,43.0,0.3426280915737152
fire,flame,43.0,0.43148061633110046
bloom,rose,43.0,0.12941356003284454
leaf,nature,43.0,0.055306605994701385
town,village,43.0,0.7325904965400696
apple,orange,43.0,0.3920345902442932
dawn,sunrise,43.0,0.6747938394546509
engine,gasoline,43.0,0.21224014461040497
oak,tree,43.0,0.46933162212371826
guitar,piano,43.0,0.7262812852859497
chocolate,dessert,43.0,0.6081392168998718
cat,paws,43.0,0.5625300407409668
birds,goose,43.0,0.5377962589263916
blue,sky,43.0,0.3163749575614929
pool,swim,43.0,0.45305338501930237
bracelet,necklace,42.0,0.6843629479408264
fruit,salad,42.0,0.41536325216293335
eggs,nest,42.0,0.4107194244861603
boat,sailing,42.0,0.5468994975090027
birds,crow,42.0,0.46524566411972046
birds,flamingo,42.0,0.49616098403930664
day,sunshine,42.0,0.23822817206382751
hockey,sports,42.0,0.5354152321815491
burger,eat,42.0,0.4447193443775177
fruit,raspberry,42.0,0.4773111045360565
lunch,sandwich,42.0,0.4964907765388489
feet,toes,42.0,0.4218159019947052
baby,mother,42.0,0.5839770436286926
amphibians,frog,42.0,0.5289300084114075
burn,fire,42.0,0.45070013403892517
hockey,ice,42.0,0.4738275706768036
cold,frozen,42.0,0.37884125113487244
oak,wood,42.0,0.5848643779754639
photographer,photography,42.0,0.6437662839889526
man,women,42.0,0.2883053123950958
hair,redhead,42.0,0.3616182208061218
harbor,port,42.0,0.5882824063301086
pug,puppy,42.0,0.6799612641334534
sunrise,sunset,42.0,0.6612357497215271
leather,shoes,42.0,0.3699241876602173
beach,shore,42.0,0.45409461855888367
color,red,42.0,0.450650155544281
painted,painting,42.0,0.6453685760498047
storm,wind,42.0,0.4528343081474304
color,violet,42.0,0.5068480968475342
rain,wet,42.0,0.5660369396209717
diner,eat,42.0,0.3191547095775604
bed,bedroom,42.0,0.5246400237083435
guitar,musicians,42.0,0.48774558305740356
petals,rose,42.0,0.10267169028520584
rail,subway,42.0,0.4855061173439026
holiday,vacation,42.0,0.5512028932571411
bed,sleep,42.0,0.5776864886283875
cigarette,smoking,42.0,0.5656099915504456
airplane,plane,42.0,0.8348401188850403
daffodils,plant,42.0,0.17039147019386292
diner,kitchen,42.0,0.47176986932754517
coins,silver,42.0,0.39121028780937195
cake,chocolate,42.0,0.5507597923278809
evening,night,42.0,0.8094645142555237
race,racing,42.0,0.6222553253173828
flight,flying,42.0,0.5564582943916321
face,lips,42.0,0.25119462609291077
berry,raspberry,42.0,0.643837571144104
lamp,light,42.0,0.3369591534137726
birds,nest,42.0,0.5017837882041931
mother,pregnant,42.0,0.449707567691803
animals,pets,42.0,0.7291571497917175
butterfly,insects,42.0,0.3880497217178345
sky,sunrise,42.0,0.3937518894672394
canine,husky,42.0,0.33790889382362366
food,meat,42.0,0.5411229133605957
cloud,sky,42.0,0.4227745532989502
crow,feathers,42.0,0.3653757572174072
blossom,flowers,42.0,0.36870938539505005
splash,swim,42.0,0.3109731674194336
band,musicians,42.0,0.5794126987457275
cactus,plant,42.0,0.20079484581947327
eagle,hawk,42.0,0.26419785618782043
flowers,foliage,42.0,0.5193230509757996
red,violet,42.0,0.4027543365955353
music,sing,42.0,0.4305649995803833
breakfast,morning,42.0,0.40535426139831543
cafe,restaurant,42.0,0.6767455339431763
beach,coast,42.0,0.5197256803512573
puddle,splash,42.0,0.38884449005126953
birds,pelican,42.0,0.5747305750846863
clothes,socks,42.0,0.5827005505561829
amphibians,lizard,41.0,0.48781314492225647
daughter,son,41.0,0.8468297719955444
car,motor,41.0,0.48101723194122314
amphibians,reptiles,41.0,0.6198205947875977
day,morning,41.0,0.6069666147232056
aircraft,flying,41.0,0.42197567224502563
airplane,airport,41.0,0.5086100101470947
metro,train,41.0,0.3033985495567322
band,music,41.0,0.5112447738647461
shadow,sunlight,41.0,0.22701852023601532
night,sleep,41.0,0.28540927171707153
salad,soup,41.0,0.6727866530418396
porch,roof,41.0,0.4616427421569824
eyes,tears,41.0,0.35562193393707275
berry,fruit,41.0,0.6496503353118896
red,yellow,41.0,0.7519190311431885
socks,stockings,41.0,0.5378448367118835
flamingo,hummingbird,41.0,0.46317940950393677
tree,twigs,41.0,0.5573577880859375
kiss,lips,41.0,0.4085752069950104
burger,sandwich,41.0,0.7488895058631897
pregnant,women,41.0,0.3973729908466339
rain,weather,41.0,0.5686596035957336
dinner,eat,41.0,0.404655396938324
feathers,hawk,41.0,0.28587183356285095
animals,zoo,41.0,0.47826358675956726
duck,mallard,41.0,0.4942607581615448
mountain,valley,41.0,0.5359521508216858
musicians,rock,41.0,0.3717174530029297
band,guitar,41.0,0.5669187307357788
car,garage,41.0,0.5149129629135132
feet,leg,41.0,0.2770983874797821
sky,sunlight,41.0,0.31625375151634216
mist,rain,41.0,0.44438865780830383
mother,son,41.0,0.768320620059967
airplane,wing,41.0,0.20151641964912415
music,musicians,41.0,0.6336299180984497
bay,beach,41.0,0.30557021498680115
blonde,redhead,41.0,0.7641193270683289
petals,plant,41.0,0.18433883786201477
kitchen,room,41.0,0.5115319490432739
lingerie,sexy,41.0,0.49975156784057617
automobile,parking,41.0,0.1289132833480835
bar,restaurant,41.0,0.5545204877853394
bedroom,room,41.0,0.5109996199607849
bus,taxi,41.0,0.6101229190826416
fun,happy,41.0,0.39327049255371094
station,train,41.0,0.3535165786743164
pelican,stork,41.0,0.44930902123451233
orange,yellow,41.0,0.6421886086463928
foliage,petals,41.0,0.5290525555610657
park,parking,41.0,0.5106590986251831
lips,tongue,41.0,0.5543419718742371
fog,misty,41.0,0.5803040266036987
canine,poodle,41.0,0.5080878734588623
bath,washing,41.0,0.3261428475379944
foliage,tree,41.0,0.522117555141449
panorama,view,41.0,0.4471558630466461
bloom,daisy,41.0,0.43505987524986267
escalator,stairs,41.0,0.5028594732284546
petals,tulip,41.0,0.4812145531177521
fishing,sea,41.0,0.29344213008880615
beef,cattle,41.0,0.5763145685195923
noodles,rice,41.0,0.5944592356681824
birds,parrot,41.0,0.4658131003379822
fruit,orange,41.0,0.323801726102829
mural,painting,41.0,0.6355947256088257
airport,flight,41.0,0.5413613319396973
shopping,store,41.0,0.5084549784660339
summer,sunny,41.0,0.29971638321876526
road,sidewalk,41.0,0.38185417652130127
airplane,flying,41.0,0.4670558571815491
guitar,music,40.0,0.5223569869995117
cat,whiskers,40.0,0.3440321683883667
family,friends,40.0,0.6128395199775696
bloom,petals,40.0,0.5158050060272217
musicians,piano,40.0,0.4969426393508911
dirty,washing,40.0,0.441917359828949
elephant,giraffe,40.0,0.5931814312934875
puppy,terrier,40.0,0.6394026875495911
breakfast,kitchen,40.0,0.3845394551753998
subway,underground,40.0,0.36342811584472656
sand,shore,40.0,0.29802268743515015
butterfly,dragonfly,40.0,0.5491814613342285
cheetah,lion,40.0,0.4065771996974945
color,yellow,40.0,0.44971540570259094
door,locked,40.0,0.29187968373298645
bright,sunlight,40.0,0.31654131412506104
van,vehicle,40.0,0.6525707840919495
orange,red,40.0,0.6162857413291931
beetles,insects,40.0,0.7659367322921753
kids,mom,40.0,0.560852587223053
daughter,mother,40.0,0.8706234097480774
children,school,40.0,0.40383702516555786
giraffe,zebra,40.0,0.6372910141944885
lamb,sheep,40.0,0.6539289355278015
heart,love,40.0,0.3187839388847351
lily,rose,40.0,0.1485031098127365
asphalt,road,40.0,0.380302757024765
morning,sunny,40.0,0.29855361580848694
coast,shore,40.0,0.5083667635917664
sunny,sunset,40.0,0.3249651789665222
nest,twigs,40.0,0.40709301829338074
happy,smile,40.0,0.3364858031272888
figure,skating,40.0,0.03924461454153061
rail,train,40.0,0.5885169506072998
door,wall,40.0,0.31178557872772217
dawn,sun,40.0,0.35445329546928406
feathers,stork,40.0,0.3135528564453125
morning,sunshine,40.0,0.24354197084903717
building,construction,40.0,0.5331417322158813
cafe,coffee,40.0,0.46408921480178833
bloom,buds,40.0,0.5895789265632629
jacket,leather,40.0,0.3704754710197449
map,travel,40.0,0.16540557146072388
plant,seed,40.0,0.22447991371154785
city,metro,40.0,0.4462396502494812
pebbles,sand,40.0,0.5098620057106018
cafe,lunch,40.0,0.3611072599887848
dog,pug,40.0,0.6611860394477844
sky,sun,40.0,0.44621795415878296
mallard,swan,40.0,0.535057783126831
cloud,rain,40.0,0.20987549424171448
sky,sunshine,40.0,0.37254011631011963
frost,weather,40.0,0.4892372488975525
cherry,raspberry,40.0,0.5493555068969727
downtown,street,40.0,0.5143005847930908
bloom,dandelion,40.0,0.4726039171218872
dragonfly,insects,40.0,0.5458368062973022
bottle,wine,40.0,0.46073994040489197
feel,happy,40.0,0.41046610474586487
railway,station,40.0,0.30364489555358887
beach,swimming,40.0,0.4216175973415375
cafe,diner,40.0,0.6126618385314941
cafe,pub,40.0,0.5794245600700378
building,tall,40.0,0.20545385777950287
burger,meat,40.0,0.4639061391353607
gold,silver,40.0,0.8313291668891907
summer,weather,40.0,0.2987554967403412
military,soldiers,40.0,0.6040846705436707
cemetery,grave,40.0,0.5398051142692566
pizza,restaurant,39.0,0.5359172224998474
canine,paws,39.0,0.40763601660728455
swim,underwater,39.0,0.3183097541332245
sea,swim,39.0,0.29999786615371704
pub,restaurant,39.0,0.5730096101760864
day,time,39.0,0.512919008731842
canine,terrier,39.0,0.49364346265792847
bottle,glass,39.0,0.5361801981925964
bed,relaxed,39.0,0.1565430909395218
seed,sunflower,39.0,0.3215816915035248
birds,owl,39.0,0.5717162489891052
art,sculpture,39.0,0.542822539806366
light,shade,39.0,0.3695438802242279
apartment,staircase,39.0,0.35404449701309204
outfit,socks,39.0,0.31767627596855164
carrots,potatoes,39.0,0.5852875709533691
lizard,snake,39.0,0.6872767210006714
city,sidewalk,39.0,0.3409920930862427
guitar,rock,39.0,0.40873023867607117
brick,building,39.0,0.5241116881370544
eat,soup,39.0,0.44454267621040344
dew,misty,39.0,0.4749046564102173
dawn,morning,39.0,0.41857561469078064
cooking,restaurant,39.0,0.37050992250442505
bay,sea,39.0,0.34335607290267944
cafe,shop,39.0,0.5640329718589783
floor,roof,39.0,0.3790636658668518
clothes,hat,39.0,0.3510901629924774
marble,stone,39.0,0.6595051288604736
duck,goose,39.0,0.5306288599967957
collection,museum,39.0,0.3594559133052826
happy,love,39.0,0.37419643998146057
bakery,shop,39.0,0.5431385636329651
mist,wet,39.0,0.3860890865325928
blossom,petals,39.0,0.3731519281864166
bright,light,39.0,0.4650733172893524
rice,sushi,39.0,0.3637782633304596
cooking,meat,39.0,0.3524646461009979
day,night,39.0,0.5070008635520935
kiss,love,39.0,0.40119239687919617
stream,waterfall,39.0,0.3270955979824066
interior,room,39.0,0.20953495800495148
surf,surfers,39.0,0.7161292433738708
poodle,terrier,39.0,0.6295912265777588
cold,frost,39.0,0.4303882122039795
city,town,39.0,0.67237389087677
ocean,underwater,39.0,0.4876122772693634
harbor,sailing,39.0,0.4563651382923126
scenery,sunset,39.0,0.30932366847991943
green,violet,39.0,0.3086242973804474
harbor,ship,39.0,0.4359806776046753
summer,sunshine,39.0,0.2769393026828766
art,graphic,39.0,0.260874480009079
lake,shore,39.0,0.36347389221191406
rust,rusty,39.0,0.6095476150512695
architecture,design,39.0,0.6261316537857056
goose,swan,39.0,0.5100790858268738
architecture,construction,39.0,0.25448188185691833
hawk,nest,39.0,0.31861257553100586
carrots,salad,39.0,0.49262136220932007
fruit,tomato,39.0,0.59865802526474
purple,violet,39.0,0.5344434380531311
misty,rain,39.0,0.40879982709884644
clothes,jean,39.0,0.4309154152870178
bloom,daffodils,39.0,0.5615039467811584
brick,construction,39.0,0.3035835027694702
diner,restaurant,39.0,0.7280216217041016
ceiling,roof,39.0,0.5099495053291321
painted,portrait,39.0,0.4546453058719635
ripples,wave,39.0,0.3394944965839386
beard,face,39.0,0.22702956199645996
apple,raspberry,39.0,0.5171383023262024
fashion,outfit,39.0,0.34158170223236084
downtown,skyscraper,39.0,0.37388503551483154
buds,daffodils,39.0,0.4425245523452759
harbor,shore,39.0,0.39581769704818726
blonde,hair,39.0,0.404317170381546
kittens,paws,39.0,0.4452090561389923
bay,shore,39.0,0.29900923371315
shop,store,39.0,0.6844837665557861
gravestone,memorial,38.0,0.5375549793243408
canine,pug,38.0,0.519460916519165
crow,hawk,38.0,0.38257694244384766
dress,outfit,38.0,0.44785046577453613
city,urban,38.0,0.4192119538784027
bedroom,door,38.0,0.3836817741394043
bus,tram,38.0,0.5657881498336792
spring,summer,38.0,0.7650765180587769
scenery,waterfall,38.0,0.3758765757083893
road,traffic,38.0,0.328578919172287
hill,valley,38.0,0.4606112539768219
ceiling,floor,38.0,0.4387610852718353
splash,water,38.0,0.18738193809986115
grass,weed,38.0,0.36864742636680603
sunny,weather,38.0,0.47439128160476685
parrot,wing,38.0,0.17166239023208618
daisy,violet,38.0,0.4685961902141571
copper,silver,38.0,0.544082760810852
baseball,hockey,38.0,0.5443120002746582
pets,poodle,38.0,0.3806678354740143
blossom,foliage,38.0,0.3835923671722412
pink,purple,38.0,0.7253912091255188
panorama,scenery,38.0,0.4841472804546356
downtown,metro,38.0,0.44715559482574463
beard,hair,38.0,0.5992169380187988
dandelion,petals,38.0,0.47700434923171997
blue,violet,38.0,0.4548858404159546
daisy,flowers,38.0,0.4632432460784912
noodles,soup,38.0,0.6774912476539612
pets,puppy,38.0,0.6009414196014404
buds,petals,38.0,0.5715926885604858
ancient,ruins,38.0,0.4327463209629059
eyes,iris,38.0,0.32825636863708496
puddle,water,38.0,0.33854037523269653
harbor,sea,38.0,0.4681437611579895
painting,sculpture,38.0,0.5982375144958496
sand,sea,38.0,0.3466245234012604
feline,kittens,38.0,0.5576604008674622
birds,swan,38.0,0.528472900390625
baseball,game,38.0,0.38447514176368713
pool,splash,38.0,0.30279216170310974
cattle,sheep,38.0,0.6972129344940186
landscape,scenery,38.0,0.49030601978302
coins,gold,38.0,0.4458453357219696
boat,shore,38.0,0.4467439651489258
skyscraper,tall,38.0,0.3129785656929016
apple,cherry,38.0,0.5369485020637512
beef,chicken,38.0,0.5779049396514893
hot,sunny,38.0,0.349832683801651
dessert,fruit,38.0,0.39757636189460754
photographer,portrait,38.0,0.4255359470844269
chicken,meat,38.0,0.6799131035804749
ceiling,interior,38.0,0.2816803455352783
bathroom,bedroom,38.0,0.6174975037574768
hummingbird,stork,38.0,0.404619425535202
motor,vehicle,38.0,0.42308661341667175
blue,orange,38.0,0.6421891450881958
dawn,dusk,38.0,0.5628517866134644
building,downtown,38.0,0.39808547496795654
face,tears,38.0,0.1307317614555359
cattle,farm,38.0,0.5144098997116089
dripping,wet,38.0,0.2724147140979767
brown,green,38.0,0.4597485065460205
bedroom,ceiling,38.0,0.3071497976779938
bread,eat,38.0,0.3877980709075928
dinner,evening,38.0,0.47463834285736084
face,smile,38.0,0.31663066148757935
bride,dress,38.0,0.41494426131248474
stone,wall,38.0,0.37887293100357056
mural,painted,38.0,0.496326744556427
foliage,plant,38.0,0.2426823377609253
day,dusk,38.0,0.30476391315460205
roof,wall,38.0,0.4919586479663849
cooking,food,38.0,0.47695592045783997
photography,portrait,38.0,0.40928012132644653
buds,foliage,38.0,0.5630764961242676
lily,pond,37.0,0.21892310678958893
palm,tree,37.0,0.2954120635986328
bus,subway,37.0,0.4529536962509155
holiday,travel,37.0,0.34948471188545227
skyline,view,37.0,0.27187761664390564
bedroom,cottage,37.0,0.5146021246910095
dinner,lunch,37.0,0.6815705299377441
grave,memorial,37.0,0.3441277742385864
dessert,sweet,37.0,0.4178425669670105
birds,insects,37.0,0.6613311171531677
concert,rock,37.0,0.3356155455112457
mushrooms,tomato,37.0,0.541114091873169
metro,railway,37.0,0.31750622391700745
giraffe,zoo,37.0,0.5325002670288086
railway,subway,37.0,0.4629104435443878
misty,weather,37.0,0.2826341390609741
parrot,pelican,37.0,0.44185978174209595
bedroom,sleep,37.0,0.3313373327255249
autumn,summer,37.0,0.6497202515602112
automobile,truck,37.0,0.38483700156211853
amphibians,mammals,37.0,0.6572295427322388
cemetery,memorial,37.0,0.5773113965988159
orange,purple,37.0,0.6877812743186951
blue,color,37.0,0.5029763579368591
daffodils,rose,37.0,0.11063514649868011
berry,seed,37.0,0.24986174702644348
hummingbird,mallard,37.0,0.4994230270385742
dandelion,grass,37.0,0.4016890227794647
brick,concrete,37.0,0.4500492215156555
costumes,dress,37.0,0.6088011860847473
cloud,mist,37.0,0.42500290274620056
sea,tropical,37.0,0.3794683814048767
bathroom,room,37.0,0.5513425469398499
daisy,plant,37.0,0.23794010281562805
painted,picture,37.0,0.3597017228603363
eyes,lips,37.0,0.5594160556793213
autumn,winter,37.0,0.6269330382347107
dripping,rain,37.0,0.20334617793560028
horizon,sky,37.0,0.45429226756095886
black,blue,37.0,0.5492397546768188
metro,station,37.0,0.2811012268066406
alley,street,37.0,0.6081667542457581
children,family,37.0,0.4166639447212219
mountain,scenery,37.0,0.3465587794780731
concrete,construction,37.0,0.40058502554893494
mill,windmill,37.0,0.3530220091342926
summer,winter,37.0,0.715552031993866
plant,twigs,37.0,0.15144649147987366
breakfast,lunch,37.0,0.698991060256958
concrete,floor,37.0,0.25822487473487854
rain,sky,37.0,0.20727060735225677
food,frozen,37.0,0.29147523641586304
moss,plant,37.0,0.21851176023483276
flowers,spring,37.0,0.17414648830890656
birds,mallard,37.0,0.609161913394928
graphic,illustrations,37.0,0.4435696601867676
eat,fruit,37.0,0.3129878640174866
ceiling,porch,37.0,0.3247433602809906
river,valley,37.0,0.5105667114257812
fog,mist,37.0,0.6434536576271057
dude,guy,37.0,0.7975314259529114
moon,sky,37.0,0.4920848608016968
bar,sushi,37.0,0.23971900343894958
beauty,scenery,37.0,0.4256751835346222
feathers,mallard,37.0,0.38580164313316345
furniture,patio,37.0,0.34059685468673706
light,shadow,37.0,0.3159005045890808
washing,water,37.0,0.35557299852371216
flight,owl,37.0,0.20786799490451813
paws,whiskers,37.0,0.4524022042751312
costumes,wig,37.0,0.47937360405921936
animals,giraffe,37.0,0.4302698075771332
autumn,foliage,37.0,0.35698172450065613
animals,cattle,37.0,0.5416427850723267
building,skyscraper,37.0,0.4559701383113861
ice,skating,37.0,0.5254742503166199
meat,potatoes,37.0,0.5626267790794373
buds,twigs,37.0,0.47583189606666565
knitting,stitches,37.0,0.15630844235420227
hot,sunshine,37.0,0.2804349958896637
bed,room,37.0,0.4871586561203003
music,rock,37.0,0.43734344840049744
cooking,rice,37.0,0.28355708718299866
berry,cherry,37.0,0.5107146501541138
piano,played,37.0,0.21837490797042847
flowers,lily,37.0,0.54302978515625
cherry,strawberry,37.0,0.4673546850681305
clothes,skirt,37.0,0.33456096053123474
art,painting,37.0,0.5543323755264282
birds,gull,37.0,0.5090959668159485
spiral,staircase,37.0,0.1413634866476059
paws,pets,37.0,0.4546925723552704
feathers,nest,37.0,0.44520819187164307
feathers,owl,37.0,0.37059831619262695
blossom,cherry,37.0,0.2721116840839386
goats,sheep,37.0,0.6998267769813538
green,pink,37.0,0.4267372190952301
foliage,garden,37.0,0.4814317524433136
dog,husky,37.0,0.4468364119529724
feathers,hummingbird,37.0,0.3521736264228821
sunshine,weather,37.0,0.43471646308898926
snow,weather,37.0,0.5175462365150452
surfers,wave,37.0,0.2787370979785919
breakfast,dinner,37.0,0.7007027864456177
shoes,toes,37.0,0.394100546836853
band,played,37.0,0.18203140795230865
coffee,mug,37.0,0.3242866098880768
brick,wall,37.0,0.40547099709510803
fishing,sailing,37.0,0.4351239800453186
orange,strawberry,37.0,0.37601718306541443
color,purple,37.0,0.5209280848503113
blossom,daisy,37.0,0.3048970699310303
hawk,owl,37.0,0.4502943754196167
exhibition,photography,37.0,0.347374826669693
morning,night,37.0,0.6452910304069519
band,concert,37.0,0.5095146298408508
dress,shirt,37.0,0.46070486307144165
river,waterfall,37.0,0.5203955173492432
ceramic,tiles,36.0,0.430970698595047
cloud,droplets,36.0,0.28683948516845703
exhibition,sculpture,36.0,0.4663928151130676
oak,twigs,36.0,0.40694597363471985
movie,television,36.0,0.3446841835975647
butterfly,hummingbird,36.0,0.48687422275543213
daisy,grass,36.0,0.29696178436279297
